W_M1,W_M2,W_M3,W_M4,W_M5,W_M6,I1,C1,C2,gain_db,power_watts
1.235490778057406,4.266205609032763,1.0853784745061534,2.826329009551262,9.597803172495773,9.952634530291041,8.679238943499698e-05,6.845593442516048e-12,9.84862170204838e-12,30.6085,0.000629789
1.0345044146609852,1.9689206849634369,1.0285220960902417,4.886188937746223,4.959814757957236,8.517644374195783,5.134181265160997e-05,8.655959995421757e-12,6.918276075390724e-12,29.7871,0.000987037
2.0625285576077426,1.1284752392528556,1.0474955600381604,4.670739636882928,2.8108040598587234,9.539942886513245,7.051249550018543e-05,2.3395226571617572e-12,5.646926433044539e-12,29.4809,0.00072664
4.865954259570213,3.060171624277455,1.0854852003196886,1.566196156122369,4.118834052513778,9.960613119704337,6.122064406177308e-05,2.3125201093582307e-12,8.35186779877931e-12,31.2541,0.000636456
3.7420121487010953,2.4692578461177113,1.7527537017761103,3.4191753610538713,8.888763348404598,3.496333681571814,9.829688472342174e-05,1.2650463565295845e-12,7.523021252667043e-12,10.9035,0.000595174
4.812297446700544,4.130563919862518,1.0677339802757015,3.2336052740333594,3.1204531587772157,2.662523225079531,4.6339769971053555e-05,6.283882769923444e-12,9.145341642256991e-12,31.1725,0.000806578
4.1053397277825745,1.7716770882247297,3.766908643715871,1.9121005050686053,9.911281817534489,4.433566727762755,7.661740376705979e-05,1.9523383980086402e-12,5.406030052637681e-12,0.2349,0.000690231
3.938108151198563,1.5944528999225915,1.671009132599249,1.2759228214578635,2.752921073615994,7.627862643231813,4.158145742466133e-05,8.038983670161457e-12,5.965613391825036e-12,29.5016,0.0013552
1.3787610159015236,2.036316041961231,2.368165670513503,3.234560534380127,8.286078190687169,4.409088891176582,5.74188803149033e-05,4.251486481585351e-12,2.130939195880173e-12,8.57509,0.00181236
3.9542237031709604,2.2684332235610314,3.7358427555008915,3.256175438486304,5.561368624946385,5.868947594714124,7.904944319450191e-05,4.2487066813702226e-12,8.683962852081404e-12,12.9691,0.002227
3.513399719682098,3.023083920348514,3.0040124247495945,3.441101791382133,5.8443627129176425,9.79060838459732,8.624325239409145e-05,3.681459061597329e-12,7.191568473412314e-12,29.5985,0.00107092
3.8372900648724215,1.2072372196084924,1.0339079054106959,3.932020752498093,5.03585685886479,6.460580598610706,9.417593866098685e-05,4.814144602670932e-12,8.398921545511431e-12,30.569,0.00074917
4.133455194327714,1.0257648618053485,2.173367398390977,3.5271961183151417,5.0547394109832835,2.4816392932437186,8.90250022139181e-05,1.874346921211076e-12,7.92871166544976e-12,1.20234,0.000671776
4.475413634003759,2.263237316028167,4.215721129830498,3.898400201249441,9.70430180161248,4.463204480979591,2.6355956972613763e-05,6.03672189519526e-12,7.180164442279565e-12,2.18701,0.00218449
4.781774844570361,4.611833235644187,1.1525181045388702,4.963895320770515,2.09946818706855,9.424764698089541,5.66976441874495e-05,3.7111352913678844e-12,4.659764250981192e-12,29.8161,0.000650176
4.112529617706471,3.560198016532706,1.019012388524978,3.5747605286202266,3.709837544648953,7.3745578914603005,3.6992255782838196e-05,8.17808242144064e-12,6.271086684810243e-12,29.9594,0.000851496
